# file...... IEEE_13_feeder_transformer_power.csv
# date...... Thu Nov 01 18:15:27 2018
# user...... arnav
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 04:47:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:48:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:49:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:50:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:51:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:52:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:53:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:54:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:55:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:56:00 PST,+1108.32+314.301j,+1108.32+314.3j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 04:57:00 PST,+1108.32+314.301j,+1108.32+314.3j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 04:58:00 PST,+1108.32+314.301j,+1108.32+314.3j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 04:59:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:00:00 PST,+804.062+226.05j,+804.062+226.05j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:01:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:02:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:03:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:04:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:05:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 05:06:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:07:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:08:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:09:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:10:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:11:00 PST,+1003.31+279.747j,+1003.31+279.747j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 05:12:00 PST,+1003.31+279.747j,+1003.31+279.747j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 05:13:00 PST,+1003.31+279.747j,+1003.31+279.747j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 05:14:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:15:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:16:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:17:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:18:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:19:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:20:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:21:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:22:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:23:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:24:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:25:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:26:00 PST,+723.055+186.254j,+723.055+186.254j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 05:27:00 PST,+1043.31+279.761j,+1043.31+279.761j,+0.000168762+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:28:00 PST,+1093.32+303.999j,+1093.32+303.998j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:29:00 PST,+1093.32+303.999j,+1093.32+303.998j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:30:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:31:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:32:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:33:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:34:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:35:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:36:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:37:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:38:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:39:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:40:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:41:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:42:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:43:00 PST,+1093.32+303.999j,+1093.32+303.998j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:44:00 PST,+1093.32+303.999j,+1093.32+303.998j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:45:00 PST,+1093.32+303.999j,+1093.32+303.998j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 05:46:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:47:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:48:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:49:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:50:00 PST,+773.06+210.486j,+773.06+210.486j,+0.000168761+0.000168761j,+0.000168758+0.000168751j
2005-11-01 05:51:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:52:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:53:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:54:00 PST,+894.071+250.296j,+894.071+250.295j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 05:55:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:56:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:57:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:58:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 05:59:00 PST,+1214.33+343.822j,+1214.33+343.821j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:00:00 PST,+1198.33+338.556j,+1198.33+338.555j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:01:00 PST,+1198.33+338.556j,+1198.33+338.555j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:02:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:03:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:04:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:05:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:06:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:07:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:08:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:09:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:10:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:11:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:12:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:13:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:14:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:15:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:16:00 PST,+1198.33+338.556j,+1198.33+338.555j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:17:00 PST,+1198.33+338.556j,+1198.33+338.555j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:18:00 PST,+1198.33+338.556j,+1198.33+338.555j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 06:19:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:20:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:21:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:22:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:23:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:24:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:25:00 PST,+878.07+245.031j,+878.069+245.031j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 06:26:00 PST,+901.071+210.524j,+901.07+210.523j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 06:27:00 PST,+901.071+210.524j,+901.07+210.523j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 06:28:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:29:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:30:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:31:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:32:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:33:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:34:00 PST,+1061.09+288.079j,+1061.09+288.079j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 06:35:00 PST,+4409.88+1130.56j,+4409.88+1130.56j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 06:36:00 PST,+4410.85+1130.81j,+4410.85+1130.81j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 06:37:00 PST,+4411.82+1131.05j,+4411.82+1131.05j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 06:38:00 PST,+4412.79+1131.3j,+4412.79+1131.3j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 06:39:00 PST,+4413.75+1131.54j,+4413.75+1131.54j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 06:40:00 PST,+4414.72+1131.78j,+4414.72+1131.78j,+0.000168782+0.000168783j,+0.000168767+0.000168726j
2005-11-01 06:41:00 PST,+6439.6+1135.88j,+6439.6+1135.88j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:42:00 PST,+6440.57+1136.12j,+6440.56+1136.12j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:43:00 PST,+6457.53+1141.66j,+6457.53+1141.66j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:44:00 PST,+6442.5+1136.61j,+6442.5+1136.61j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:45:00 PST,+6443.46+1136.85j,+6443.46+1136.85j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:46:00 PST,+6444.43+1137.1j,+6444.43+1137.1j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:47:00 PST,+6445.39+1137.34j,+6445.39+1137.34j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:48:00 PST,+6446.36+1137.59j,+6446.36+1137.59j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:49:00 PST,+6447.32+1137.83j,+6447.32+1137.83j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:50:00 PST,+6448.29+1138.08j,+6448.29+1138.07j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:51:00 PST,+6449.25+1138.32j,+6449.25+1138.32j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:52:00 PST,+6450.22+1138.56j,+6450.22+1138.56j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:53:00 PST,+6451.18+1138.81j,+6451.18+1138.81j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:54:00 PST,+6452.14+1139.05j,+6452.14+1139.05j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:55:00 PST,+6453.11+1139.29j,+6453.11+1139.29j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:56:00 PST,+6470.07+1144.84j,+6470.07+1144.84j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:57:00 PST,+6455.03+1139.78j,+6455.03+1139.78j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:58:00 PST,+6456+1140.03j,+6456+1140.02j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 06:59:00 PST,+6456.96+1140.27j,+6456.96+1140.27j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 07:00:00 PST,+6457.92+1140.51j,+6457.92+1140.51j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 07:01:00 PST,+6479.26+1140.84j,+6479.26+1140.84j,+0.000168796+0.000168792j,+0.000168769+0.000168712j
2005-11-01 07:02:00 PST,+18589.8+1326.13j,+18589.8+1326.13j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:03:00 PST,+18590.9+1326.41j,+18590.9+1326.4j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:04:00 PST,+18592+1326.69j,+18592+1326.69j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:05:00 PST,+18593.1+1326.97j,+18593.1+1326.97j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:06:00 PST,+18594.2+1327.25j,+18594.2+1327.25j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:07:00 PST,+18595.3+1327.54j,+18595.3+1327.53j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:08:00 PST,+18596.4+1327.82j,+18596.4+1327.82j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:09:00 PST,+18597.5+1328.1j,+18597.5+1328.1j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:10:00 PST,+18598.6+1328.38j,+18598.6+1328.38j,+0.000168879+0.000168846j,+0.000168778+0.000168628j
2005-11-01 07:11:00 PST,+18704.6+1363.88j,+18704.6+1363.88j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:12:00 PST,+18705.7+1364.16j,+18705.7+1364.16j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:13:00 PST,+18706.8+1364.44j,+18706.8+1364.44j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:14:00 PST,+18707.9+1364.73j,+18707.9+1364.73j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:15:00 PST,+18709+1365.01j,+18709+1365.01j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:16:00 PST,+18710+1365.29j,+18710+1365.29j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 07:17:00 PST,+19090.7+1493.06j,+19090.7+1493.06j,+0.000168881+0.00016885j,+0.00016878+0.000168624j
2005-11-01 07:18:00 PST,+19091.8+1493.34j,+19091.8+1493.34j,+0.000168881+0.00016885j,+0.00016878+0.000168624j
2005-11-01 07:19:00 PST,+19092.9+1493.62j,+19092.9+1493.62j,+0.000168881+0.00016885j,+0.00016878+0.000168624j
2005-11-01 07:20:00 PST,+19094+1493.9j,+19094+1493.9j,+0.000168881+0.00016885j,+0.00016878+0.000168624j
2005-11-01 07:21:00 PST,+19095.1+1494.18j,+19095.1+1494.18j,+0.000168881+0.00016885j,+0.00016878+0.000168624j
2005-11-01 07:22:00 PST,+6967.11+1307.23j,+6967.11+1307.23j,+0.000168799+0.000168796j,+0.00016877+0.000168709j
2005-11-01 07:23:00 PST,+6968.21+1307.51j,+6968.21+1307.51j,+0.000168799+0.000168796j,+0.00016877+0.000168709j
2005-11-01 07:24:00 PST,+6969.3+1307.78j,+6969.3+1307.78j,+0.000168799+0.000168796j,+0.00016877+0.000168709j
2005-11-01 07:25:00 PST,+6970.39+1308.06j,+6970.39+1308.06j,+0.000168799+0.000168796j,+0.00016877+0.000168709j
2005-11-01 07:26:00 PST,+7059.52+1308.55j,+7059.52+1308.55j,+0.000168799+0.000168796j,+0.00016877+0.000168708j
2005-11-01 07:27:00 PST,+7060.62+1308.83j,+7060.62+1308.83j,+0.000168799+0.000168796j,+0.00016877+0.000168708j
2005-11-01 07:28:00 PST,+7171.72+1362.68j,+7171.72+1362.68j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:29:00 PST,+7172.81+1362.96j,+7172.81+1362.96j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:30:00 PST,+7173.9+1363.23j,+7173.9+1363.23j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:31:00 PST,+7174.99+1363.51j,+7174.99+1363.51j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:32:00 PST,+7176.08+1363.79j,+7176.08+1363.79j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:33:00 PST,+7177.17+1364.06j,+7177.17+1364.06j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:34:00 PST,+7178.26+1364.34j,+7178.26+1364.34j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:35:00 PST,+7179.35+1364.61j,+7179.35+1364.61j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:36:00 PST,+7180.44+1364.89j,+7180.44+1364.89j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:37:00 PST,+7181.53+1365.17j,+7181.53+1365.17j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:38:00 PST,+7182.62+1365.44j,+7182.62+1365.44j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:39:00 PST,+7183.71+1365.72j,+7183.71+1365.72j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:40:00 PST,+7184.8+1365.99j,+7184.8+1365.99j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:41:00 PST,+7185.89+1366.27j,+7185.89+1366.27j,+0.0001688+0.000168797j,+0.000168771+0.000168707j
2005-11-01 07:42:00 PST,+5163.23+1362.16j,+5163.23+1362.16j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:43:00 PST,+5164.32+1362.43j,+5164.32+1362.43j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:44:00 PST,+5165.4+1362.71j,+5165.4+1362.71j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:45:00 PST,+5166.49+1362.98j,+5166.49+1362.98j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:46:00 PST,+5167.58+1363.26j,+5167.58+1363.26j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:47:00 PST,+5168.67+1363.53j,+5168.67+1363.53j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:48:00 PST,+5169.75+1363.81j,+5169.75+1363.81j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:49:00 PST,+5170.84+1364.08j,+5170.84+1364.08j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:50:00 PST,+5171.92+1364.35j,+5171.92+1364.35j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:51:00 PST,+5173.01+1364.63j,+5173.01+1364.63j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:52:00 PST,+5174.1+1364.9j,+5174.09+1364.9j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:53:00 PST,+5175.18+1365.18j,+5175.18+1365.18j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:54:00 PST,+5176.27+1365.45j,+5176.26+1365.45j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:55:00 PST,+5177.35+1365.72j,+5177.35+1365.72j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:56:00 PST,+5178.43+1366j,+5178.43+1366j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:57:00 PST,+5179.52+1366.27j,+5179.52+1366.27j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:58:00 PST,+5180.6+1366.54j,+5180.6+1366.54j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 07:59:00 PST,+5181.68+1366.82j,+5181.68+1366.82j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 08:00:00 PST,+5182.77+1367.09j,+5182.77+1367.09j,+0.000168786+0.000168788j,+0.000168769+0.000168721j
2005-11-01 08:01:00 PST,+4803.56+1241.72j,+4803.56+1241.72j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:02:00 PST,+7840.09+1248.69j,+7840.09+1248.69j,+0.000168805+0.000168799j,+0.00016877+0.000168703j
2005-11-01 08:03:00 PST,+7841.04+1248.93j,+7841.04+1248.93j,+0.000168805+0.000168799j,+0.00016877+0.000168703j
2005-11-01 08:04:00 PST,+7841.99+1249.17j,+7841.99+1249.17j,+0.000168805+0.000168799j,+0.00016877+0.000168703j
2005-11-01 08:05:00 PST,+4807.35+1242.67j,+4807.35+1242.67j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:06:00 PST,+4808.29+1242.91j,+4808.29+1242.91j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:07:00 PST,+4809.24+1243.15j,+4809.24+1243.15j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:08:00 PST,+4810.19+1243.39j,+4810.19+1243.39j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:09:00 PST,+4811.13+1243.63j,+4811.13+1243.63j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:10:00 PST,+4812.08+1243.86j,+4812.08+1243.86j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:11:00 PST,+4813.02+1244.1j,+4813.02+1244.1j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:12:00 PST,+4813.97+1244.34j,+4813.97+1244.34j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:13:00 PST,+4814.91+1244.58j,+4814.91+1244.58j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:14:00 PST,+4815.86+1244.82j,+4815.86+1244.82j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 08:15:00 PST,+4816.8+1245.06j,+4816.8+1245.06j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
